partId: RUsi7 elements: 32 threads: 128 kernel: constant elapsed time: 0.013408
partId: RUsi7 elements: 32 threads: 128 kernel: constant elapsed time: 0.013312
partId: RUsi7 elements: 32 threads: 128 kernel: constant elapsed time: 0.013344
partId: RUsi7 elements: 32 threads: 128 kernel: constant elapsed time: 0.014336
partId: RUsi7 elements: 32 threads: 128 kernel: constant elapsed time: 0.013312
partId: RUsi7 elements: 32 threads: 128 kernel: constant elapsed time: 0.016352
partId: RUsi7 elements: 32 threads: 128 kernel: constant elapsed time: 0.013184
partId: RUsi7 elements: 32 threads: 128 kernel: constant elapsed time: 0.01232
partId: RUsi7 elements: 64 threads: 128 kernel: constant elapsed time: 0.013344
partId: RUsi7 elements: 64 threads: 128 kernel: constant elapsed time: 0.013376
partId: RUsi7 elements: 64 threads: 128 kernel: constant elapsed time: 0.013376
partId: RUsi7 elements: 64 threads: 128 kernel: constant elapsed time: 0.013312
partId: RUsi7 elements: 64 threads: 128 kernel: constant elapsed time: 0.013312
partId: RUsi7 elements: 64 threads: 128 kernel: constant elapsed time: 0.013312
partId: RUsi7 elements: 64 threads: 128 kernel: constant elapsed time: 0.01328
partId: RUsi7 elements: 64 threads: 128 kernel: constant elapsed time: 0.013312
